seq,is_fraud,pattern,episode
3217,0,normal,
3218,0,normal,
3219,0,normal,
3220,0,normal,
3221,0,normal,
3222,0,normal,
3223,0,normal,
3224,0,normal,
3225,0,normal,
3226,0,normal,
3227,0,normal,
3228,0,normal,
3229,0,normal,
3230,0,normal,
3231,0,normal,
3232,0,normal,
3233,0,normal,
3234,0,normal,
3235,0,normal,
3236,0,normal,
3237,0,normal,
3238,0,normal,
3239,0,normal,
3240,0,normal,
3241,0,normal,
3242,0,normal,
3243,0,normal,
3244,0,normal,
3245,0,normal,
3246,0,normal,
3247,0,normal,
3248,0,normal,
3249,0,normal,
3250,0,normal,
3251,0,normal,
3252,0,normal,
3253,0,normal,
3254,0,normal,
3255,0,normal,
3256,0,normal,
3257,0,normal,
3258,0,normal,
3259,0,normal,
3260,0,normal,
3261,0,normal,
3262,0,normal,
3263,0,normal,
3264,0,normal,
3265,0,normal,
3266,0,normal,
3267,0,normal,
3268,0,normal,
3269,0,normal,
3270,0,normal,
3271,0,normal,
3272,0,normal,
3273,0,normal,
3274,0,normal,
3275,0,normal,
3276,0,normal,
3277,0,normal,
3278,0,normal,
3279,0,normal,
3280,0,normal,
3281,0,normal,
3282,0,normal,
3283,0,normal,
3284,0,normal,
3285,0,normal,
3286,0,normal,
3287,0,normal,
3288,0,normal,
3289,0,normal,
3290,0,normal,
3291,0,normal,
3292,0,normal,
3293,0,normal,
3294,0,normal,
3295,0,normal,
3296,0,normal,
3297,0,normal,
3298,0,normal,
3299,0,normal,
3300,0,normal,
3301,0,normal,
3302,0,normal,
3303,0,normal,
3304,0,normal,
3305,0,normal,
3306,0,normal,
3307,0,normal,
3308,0,normal,
3309,0,normal,
3310,0,normal,
3311,0,normal,
3312,0,normal,
3313,0,normal,
3314,0,normal,
3315,0,normal,
3316,0,normal,
3317,0,normal,
3318,0,normal,
3319,0,normal,
3320,0,normal,
3321,0,normal,
3322,0,normal,
3323,0,normal,
3324,0,normal,
3325,0,normal,
3326,0,normal,
3327,0,normal,
3328,0,normal,
3329,0,normal,
3330,0,normal,
3331,0,normal,
3332,0,normal,
3333,0,normal,
3334,0,normal,
3335,0,normal,
3336,0,normal,
3337,0,normal,
3338,0,normal,
3339,0,normal,
3340,0,normal,
3341,0,normal,
3342,0,normal,
3343,0,normal,
3344,0,normal,
3345,0,normal,
3346,0,normal,
3347,0,normal,
3348,0,normal,
3349,0,normal,
3350,0,normal,
3351,0,normal,
3352,0,normal,
3353,0,normal,
3354,0,normal,
3355,0,normal,
3356,0,normal,
3357,0,normal,
3358,0,normal,
3359,0,normal,
3360,0,normal,
3361,0,normal,
3362,0,normal,
3363,0,normal,
3364,0,normal,
3365,0,normal,
3366,0,normal,
3367,0,normal,
3368,0,normal,
3369,0,normal,
3370,0,normal,
3371,0,normal,
3372,0,normal,
3373,0,normal,
3374,0,normal,
3375,0,normal,
3376,0,normal,
3377,0,normal,
3378,0,normal,
3379,0,normal,
3380,0,normal,
3381,0,normal,
3382,0,normal,
3383,0,normal,
3384,0,normal,
3385,0,normal,
3386,0,normal,
3387,0,normal,
3388,0,normal,
3389,0,normal,
3390,0,normal,
3391,0,normal,
3392,0,normal,
3393,0,normal,
3394,0,normal,
3395,0,normal,
3396,0,normal,
3397,0,normal,
3398,0,normal,
3399,0,normal,
3400,0,normal,
3401,0,normal,
3402,0,normal,
3403,0,normal,
3404,0,normal,
3405,0,normal,
3406,0,normal,
3407,0,normal,
3408,0,normal,
3409,0,normal,
3410,0,normal,
3411,0,normal,
3412,0,normal,
3413,0,normal,
3414,0,normal,
3415,0,normal,
3416,0,normal,
3417,0,normal,
3418,0,normal,
3419,0,normal,
3420,0,normal,
3421,0,normal,
3422,0,normal,
3423,0,normal,
3424,0,normal,
3425,0,normal,
3426,0,normal,
3427,0,normal,
3428,0,normal,
3429,0,normal,
3430,0,normal,
3431,0,normal,
3432,0,normal,
3433,0,normal,
3434,0,normal,
3435,0,normal,
3436,0,normal,
3437,0,normal,
3438,0,normal,
3439,0,normal,
3440,0,normal,
3441,0,normal,
3442,0,normal,
3443,0,normal,
3444,0,normal,
3445,0,normal,
3446,0,normal,
3447,0,normal,
3448,0,normal,
3449,0,normal,
3450,0,normal,
3451,0,normal,
3452,0,normal,
3453,0,normal,
3454,0,normal,
3455,0,normal,
3456,0,normal,
3457,0,normal,
3458,0,normal,
3459,0,normal,
3460,0,normal,
3461,0,normal,
3462,0,normal,
3463,0,normal,
3464,0,normal,
3465,0,normal,
3466,0,normal,
3467,0,normal,
3468,0,normal,
3469,0,normal,
3470,0,normal,
3471,0,normal,
3472,0,normal,
3473,0,normal,
3474,0,normal,
3475,0,normal,
3476,0,normal,
3477,0,normal,
3478,0,normal,
3479,0,normal,
3480,0,normal,
3481,0,normal,
3482,0,normal,
3483,0,normal,
3484,0,normal,
3485,0,normal,
3486,0,normal,
3487,0,normal,
3488,0,normal,
3489,0,normal,
3490,0,normal,
3491,0,normal,
3492,0,normal,
3493,0,normal,
3494,0,normal,
3495,0,normal,
3496,0,normal,
3497,0,normal,
3498,0,normal,
3499,0,normal,
3500,0,normal,
3501,0,normal,
3502,0,normal,
3503,0,normal,
3504,0,normal,
3505,0,normal,
3506,0,normal,
3507,0,normal,
3508,0,normal,
3509,0,normal,
3510,0,normal,
3511,0,normal,
3512,0,normal,
3513,0,normal,
3514,0,normal,
3515,0,normal,
3516,0,normal,
3517,0,normal,
3518,0,normal,
3519,0,normal,
3520,0,normal,
3521,0,normal,
3522,0,normal,
3523,0,normal,
3524,0,normal,
3525,0,normal,
3526,0,normal,
3527,0,normal,
3528,0,normal,
3529,0,normal,
3530,0,normal,
3531,0,normal,
3532,0,normal,
3533,0,normal,
3534,0,normal,
3535,0,normal,
3536,0,normal,
3537,0,normal,
3538,0,normal,
3539,0,normal,
3540,0,normal,
3541,0,normal,
3542,0,normal,
3543,0,normal,
3544,0,normal,
3545,0,normal,
3546,0,normal,
3547,0,normal,
3548,0,normal,
3549,0,normal,
3550,0,normal,
3551,0,normal,
3552,0,normal,
3553,0,normal,
3554,0,normal,
3555,0,normal,
3556,0,normal,
3557,0,normal,
3558,0,normal,
3559,0,normal,
3560,0,normal,
3561,0,normal,
3562,0,normal,
3563,0,normal,
3564,0,normal,
3565,0,normal,
3566,0,normal,
3567,0,normal,
3568,0,normal,
3569,0,normal,
3570,0,normal,
3571,0,normal,
3572,0,normal,
3573,0,normal,
3574,0,normal,
3575,0,normal,
3576,0,normal,
3577,0,normal,
3578,0,normal,
3579,0,normal,
3580,0,normal,
3581,0,normal,
3582,0,normal,
3583,0,normal,
3584,0,normal,
3585,0,normal,
3586,0,normal,
3587,0,normal,
3588,0,normal,
3589,0,normal,
3590,0,normal,
3591,0,normal,
3592,0,normal,
3593,0,normal,
3594,0,normal,
3595,0,normal,
3596,0,normal,
3597,0,normal,
3598,0,normal,
3599,0,normal,
3600,0,normal,
3601,0,normal,
3602,0,normal,
3603,0,normal,
3604,0,normal,
3605,0,normal,
3606,0,normal,
3607,0,normal,
3608,0,normal,
3609,0,normal,
3610,0,normal,
3611,0,normal,
3612,0,normal,
3613,0,normal,
3614,0,normal,
3615,0,normal,
3616,0,normal,
3617,0,normal,
3618,0,normal,
3619,0,normal,
3620,0,normal,
3621,0,normal,
3622,0,normal,
3623,0,normal,
3624,0,normal,
3625,0,normal,
3626,0,normal,
3627,0,normal,
3628,0,normal,
3629,0,normal,
3630,0,normal,
3631,0,normal,
3632,0,normal,
3633,0,normal,
3634,0,normal,
3635,0,normal,
3636,0,normal,
3637,0,normal,
3638,0,normal,
3639,0,normal,
3640,0,normal,
3641,0,normal,
3642,0,normal,
3643,0,normal,
3644,0,normal,
3645,0,normal,
3646,0,normal,
3647,0,normal,
3648,0,normal,
3649,0,normal,
3650,0,normal,
3651,0,normal,
3652,0,normal,
3653,0,normal,
3654,0,normal,
3655,0,normal,
3656,0,normal,
3657,0,normal,
3658,0,normal,
3659,0,normal,
3660,0,normal,
3661,0,normal,
3662,0,normal,
3663,0,normal,
3664,0,normal,
3665,0,normal,
3666,0,normal,
3667,0,normal,
3668,0,normal,
3669,0,normal,
3670,0,normal,
3671,0,normal,
3672,0,normal,
3673,0,normal,
3674,0,normal,
3675,0,normal,
3676,0,normal,
3677,0,normal,
3678,0,normal,
3679,0,normal,
3680,0,normal,
3681,0,normal,
3682,0,normal,
3683,0,normal,
3684,0,normal,
3685,0,normal,
3686,0,normal,
3687,0,normal,
3688,0,normal,
3689,0,normal,
3690,0,normal,
3691,0,normal,
3692,0,normal,
3693,0,normal,
3694,0,normal,
3695,0,normal,
3696,0,normal,
3697,0,normal,
3698,0,normal,
3699,0,normal,
3700,0,normal,
3701,0,normal,
3702,0,normal,
3703,0,normal,
3704,0,normal,
3705,0,normal,
3706,0,normal,
3707,0,normal,
3708,0,normal,
3709,0,normal,
3710,0,normal,
3711,0,normal,
3712,0,normal,
3713,0,normal,
3714,0,normal,
3715,0,normal,
3716,0,normal,
3717,0,normal,
3718,0,normal,
3719,0,normal,
3720,0,normal,
3721,0,normal,
3722,0,normal,
3723,0,normal,
3724,0,normal,
3725,0,normal,
3726,0,normal,
3727,0,normal,
3728,0,normal,
3729,0,normal,
3730,0,normal,
3731,0,normal,
3732,0,normal,
3733,0,normal,
3734,0,normal,
3735,0,normal,
3736,0,normal,
3737,0,normal,
3738,0,normal,
3739,0,normal,
3740,0,normal,
3741,0,normal,
3742,0,normal,
3743,0,normal,
3744,0,normal,
3745,0,normal,
3746,0,normal,
3747,0,normal,
3748,0,normal,
3749,0,normal,
3750,0,normal,
3751,0,normal,
3752,0,normal,
3753,0,normal,
3754,0,normal,
3755,0,normal,
3756,0,normal,
3757,0,normal,
3758,0,normal,
3759,0,normal,
3760,0,normal,
3761,0,normal,
3762,0,normal,
3763,0,normal,
3764,0,normal,
3765,0,normal,
3766,0,normal,
3767,0,normal,
3768,0,normal,
3769,0,normal,
3770,0,normal,
3771,0,normal,
3772,0,normal,
3773,0,normal,
3774,0,normal,
3775,0,normal,
3776,0,normal,
3777,0,normal,
3778,0,normal,
3779,0,normal,
3780,0,normal,
3781,0,normal,
3782,0,normal,
3783,0,normal,
3784,0,normal,
3785,0,normal,
3786,0,normal,
3787,0,normal,
3788,0,normal,
3789,0,normal,
3790,0,normal,
3791,0,normal,
3792,0,normal,
3793,0,normal,
3794,0,normal,
3795,0,normal,
3796,0,normal,
3797,0,normal,
3798,0,normal,
3799,0,normal,
3800,0,normal,
3801,0,normal,
3802,0,normal,
3803,0,normal,
3804,0,normal,
3805,0,normal,
3806,0,normal,
3807,0,normal,
3808,0,normal,
3809,0,normal,
3810,0,normal,
3811,0,normal,
3812,0,normal,
3813,0,normal,
3814,0,normal,
3815,0,normal,
3816,0,normal,
3817,0,normal,
3818,0,normal,
3819,0,normal,
3820,0,normal,
3821,0,normal,
3822,0,normal,
3823,0,normal,
3824,0,normal,
3825,0,normal,
3826,0,normal,
3827,0,normal,
3828,0,normal,
3829,0,normal,
3830,0,normal,
3831,0,normal,
3832,0,normal,
3833,0,normal,
3834,0,normal,
3835,0,normal,
3836,0,normal,
3837,0,normal,
3838,0,normal,
3839,0,normal,
3840,0,normal,
3841,0,normal,
3842,0,normal,
3843,0,normal,
3844,0,normal,
3845,0,normal,
3846,0,normal,
3847,0,normal,
3848,0,normal,
3849,0,normal,
3850,0,normal,
3851,0,normal,
3852,0,normal,
3853,0,normal,
3854,0,normal,
3855,0,normal,
3856,0,normal,
3857,0,normal,
3858,0,normal,
3859,0,normal,
3860,0,normal,
3861,0,normal,
3862,0,normal,
3863,0,normal,
3864,0,normal,
3865,0,normal,
3866,0,normal,
3867,0,normal,
3868,0,normal,
3869,0,normal,
3870,0,normal,
3871,0,normal,
3872,0,normal,
3873,0,normal,
3874,0,normal,
3875,0,normal,
3876,0,normal,
3877,0,normal,
3878,0,normal,
3879,0,normal,
3880,0,normal,
3881,0,normal,
3882,0,normal,
3883,0,normal,
3884,0,normal,
3885,0,normal,
3886,0,normal,
3887,0,normal,
3888,0,normal,
3889,0,normal,
3890,0,normal,
3891,0,normal,
3892,0,normal,
3893,0,normal,
3894,0,normal,
3895,0,normal,
3896,0,normal,
3897,0,normal,
3898,0,normal,
3899,0,normal,
3900,0,normal,
3901,0,normal,
3902,0,normal,
3903,0,normal,
3904,0,normal,
3905,0,normal,
3906,0,normal,
3907,0,normal,
3908,0,normal,
3909,0,normal,
3910,0,normal,
3911,0,normal,
3912,0,normal,
3913,0,normal,
3914,0,normal,
3915,0,normal,
3916,0,normal,
3917,0,normal,
3918,0,normal,
3919,0,normal,
3920,0,normal,
3921,0,normal,
3922,0,normal,
3923,0,normal,
3924,0,normal,
3925,0,normal,
3926,0,normal,
3927,0,normal,
3928,0,normal,
3929,0,normal,
3930,0,normal,
3931,0,normal,
3932,0,normal,
3933,0,normal,
3934,0,normal,
3935,0,normal,
3936,0,normal,
3937,0,normal,
3938,0,normal,
3939,0,normal,
3940,0,normal,
3941,0,normal,
3942,0,normal,
3943,0,normal,
3944,0,normal,
3945,0,normal,
3946,0,normal,
3947,0,normal,
3948,0,normal,
3949,0,normal,
3950,0,normal,
3951,0,normal,
3952,0,normal,
3953,0,normal,
3954,0,normal,
3955,0,normal,
3956,0,normal,
3957,0,normal,
3958,0,normal,
3959,0,normal,
3960,0,normal,
3961,0,normal,
3962,0,normal,
3963,0,normal,
3964,0,normal,
3965,0,normal,
3966,0,normal,
3967,0,normal,
3968,0,normal,
3969,0,normal,
3970,0,normal,
3971,0,normal,
3972,0,normal,
3973,0,normal,
3974,0,normal,
3975,0,normal,
3976,0,normal,
3977,0,normal,
3978,0,normal,
3979,0,normal,
3980,0,normal,
3981,0,normal,
3982,0,normal,
3983,0,normal,
3984,0,normal,
3985,0,normal,
3986,0,normal,
3987,0,normal,
3988,0,normal,
3989,0,normal,
3990,0,normal,
3991,0,normal,
3992,0,normal,
3993,0,normal,
3994,0,normal,
3995,0,normal,
3996,0,normal,
3997,0,normal,
3998,0,normal,
3999,0,normal,
4000,0,normal,
4001,0,normal,
4002,0,normal,
4003,0,normal,
4004,0,normal,
4005,0,normal,
4006,0,normal,
4007,0,normal,
4008,0,normal,
4009,0,normal,
4010,0,normal,
4011,0,normal,
4012,0,normal,
4013,0,normal,
4014,0,normal,
4015,0,normal,
4016,0,normal,
4017,0,normal,
4018,0,normal,
4019,0,normal,
4020,0,normal,
4021,0,normal,
4022,0,normal,
4023,0,normal,
4024,0,normal,
4025,0,normal,
4026,0,normal,
4027,0,normal,
4028,0,normal,
4029,0,normal,
4030,0,normal,
4031,0,normal,
4032,0,normal,
4033,0,normal,
4034,0,normal,
4035,0,normal,
4036,0,normal,
4037,0,normal,
4038,0,normal,
4039,0,normal,
4040,0,normal,
4041,0,normal,
4042,0,normal,
4043,0,normal,
4044,0,normal,
4045,0,normal,
4046,0,normal,
4047,0,normal,
4048,0,normal,
4049,0,normal,
4050,0,normal,
4051,0,normal,
4052,0,normal,
4053,0,normal,
4054,0,normal,
4055,0,normal,
4056,0,normal,
4057,0,normal,
4058,0,normal,
4059,0,normal,
4060,0,normal,
4061,0,normal,
4062,0,normal,
4063,0,normal,
4064,0,normal,
4065,0,normal,
4066,0,normal,
4067,0,normal,
4068,0,normal,
4069,0,normal,
4070,0,normal,
4071,0,normal,
4072,0,normal,
4073,0,normal,
4074,0,normal,
4075,0,normal,
4076,0,normal,
4077,0,normal,
4078,0,normal,
4079,0,normal,
4080,0,normal,
4081,0,normal,
4082,0,normal,
4083,0,normal,
4084,0,normal,
4085,0,normal,
4086,0,normal,
4087,0,normal,
4088,0,normal,
4089,0,normal,
4090,0,normal,
4091,0,normal,
4092,0,normal,
4093,0,normal,
4094,0,normal,
4095,0,normal,
4096,0,normal,
4097,0,normal,
4098,0,normal,
4099,0,normal,
4100,0,normal,
4101,0,normal,
4102,0,normal,
4103,0,normal,
4104,0,normal,
4105,0,normal,
4106,0,normal,
4107,0,normal,
4108,0,normal,
4109,0,normal,
4110,0,normal,
4111,0,normal,
4112,0,normal,
4113,0,normal,
4114,0,normal,
4115,0,normal,
4116,0,normal,
4117,0,normal,
4118,0,normal,
4119,0,normal,
4120,0,normal,
4121,0,normal,
4122,0,normal,
4123,0,normal,
4124,0,normal,
4125,0,normal,
4126,0,normal,
4127,0,normal,
4128,0,normal,
4129,0,normal,
4130,0,normal,
4131,0,normal,
4132,0,normal,
4133,0,normal,
4134,0,normal,
4135,0,normal,
4136,0,normal,
4137,0,normal,
4138,0,normal,
4139,0,normal,
4140,0,normal,
4141,0,normal,
4142,0,normal,
4143,0,normal,
4144,0,normal,
4145,0,normal,
4146,0,normal,
4147,0,normal,
4148,0,normal,
4149,0,normal,
4150,0,normal,
4151,0,normal,
4152,0,normal,
4153,0,normal,
4154,0,normal,
4155,0,normal,
4156,0,normal,
4157,0,normal,
4158,0,normal,
4159,0,normal,
4160,0,normal,
4161,0,normal,
4162,0,normal,
4163,0,normal,
4164,0,normal,
4165,0,normal,
4166,0,normal,
4167,0,normal,
4168,0,normal,
4169,0,normal,
4170,0,normal,
4171,0,normal,
4172,0,normal,
4173,0,normal,
4174,0,normal,
4175,0,normal,
4176,0,normal,
4177,0,normal,
4178,0,normal,
4179,0,normal,
4180,0,normal,
4181,0,normal,
4182,0,normal,
4183,0,normal,
4184,0,normal,
4185,0,normal,
4186,0,normal,
4187,0,normal,
4188,0,normal,
4189,0,normal,
4190,0,normal,
4191,0,normal,
4192,0,normal,
4193,0,normal,
4194,0,normal,
4195,0,normal,
4196,0,normal,
4197,0,normal,
4198,0,normal,
4199,0,normal,
4200,0,normal,
4201,0,normal,
4202,0,normal,
4203,0,normal,
4204,0,normal,
4205,0,normal,
4206,0,normal,
4207,0,normal,
4208,0,normal,
4209,0,normal,
4210,0,normal,
4211,0,normal,
4212,0,normal,
4213,0,normal,
4214,0,normal,
4215,0,normal,
4216,0,normal,
4217,0,normal,
4218,0,normal,
4219,0,normal,
4220,0,normal,
4221,0,normal,
4222,0,normal,
4223,0,normal,
4224,0,normal,
4225,0,normal,
4226,0,normal,
4227,0,normal,
4228,0,normal,
4229,0,normal,
4230,0,normal,
4231,0,normal,
4232,0,normal,
4233,0,normal,
4234,0,normal,
4235,0,normal,
4236,0,normal,
4237,0,normal,
4238,0,normal,
4239,0,normal,
4240,0,normal,
4241,0,normal,
4242,0,normal,
4243,0,normal,
4244,0,normal,
4245,0,normal,
4246,0,normal,
4247,0,normal,
4248,0,normal,
4249,0,normal,
4250,0,normal,
4251,0,normal,
4252,0,normal,
4253,0,normal,
4254,0,normal,
4255,0,normal,
4256,0,normal,
4257,0,normal,
4258,0,normal,
4259,0,normal,
4260,0,normal,
4261,0,normal,
4262,0,normal,
4263,0,normal,
4264,0,normal,
4265,0,normal,
4266,0,normal,
4267,0,normal,
4268,0,normal,
4269,0,normal,
4270,0,normal,
4271,0,normal,
4272,0,normal,
4273,0,normal,
4274,0,normal,
4275,0,normal,
4276,0,normal,
4277,0,normal,
4278,0,normal,
4279,0,normal,
4280,0,normal,
4281,0,normal,
4282,0,normal,
4283,0,normal,
4284,0,normal,
4285,0,normal,
4286,0,normal,
4287,0,normal,
4288,0,normal,
4289,0,normal,
4290,0,normal,
4291,0,normal,
4292,0,normal,
4293,0,normal,
4294,0,normal,
4295,0,normal,
4296,0,normal,
4297,0,normal,
4298,0,normal,
4299,0,normal,
4300,0,normal,
4301,0,normal,
4302,0,normal,
4303,0,normal,
4304,0,normal,
4305,0,normal,
4306,0,normal,
4307,0,normal,
4308,0,normal,
4309,0,normal,
4310,0,normal,
4311,0,normal,
4312,0,normal,
4313,0,normal,
4314,0,normal,
4315,0,normal,
4316,0,normal,
4317,0,normal,
4318,0,normal,
4319,0,normal,
4320,0,normal,
4321,0,normal,
4322,0,normal,
4323,0,normal,
4324,0,normal,
4325,0,normal,
4326,0,normal,
4327,0,normal,
4328,0,normal,
4329,0,normal,
4330,0,normal,
4331,0,normal,
4332,0,normal,
4333,0,normal,
4334,0,normal,
4335,0,normal,
4336,0,normal,
4337,0,normal,
4338,0,normal,
4339,0,normal,
4340,0,normal,
4341,0,normal,
4342,0,normal,
4343,0,normal,
4344,0,normal,
4345,0,normal,
4346,0,normal,
4347,0,normal,
4348,0,normal,
4349,0,normal,
4350,0,normal,
4351,0,normal,
4352,0,normal,
4353,0,normal,
4354,0,normal,
4355,0,normal,
4356,0,normal,
4357,0,normal,
4358,0,normal,
4359,0,normal,
4360,0,normal,
4361,0,normal,
4362,0,normal,
4363,0,normal,
4364,0,normal,
4365,0,normal,
4366,0,normal,
4367,0,normal,
4368,0,normal,
4369,0,normal,
4370,0,normal,
4371,0,normal,
4372,0,normal,
4373,0,normal,
4374,0,normal,
4375,0,normal,
4376,0,normal,
4377,0,normal,
4378,0,normal,
4379,0,normal,
4380,0,normal,
4381,0,normal,
4382,0,normal,
4383,0,normal,
4384,0,normal,
4385,0,normal,
4386,0,normal,
4387,0,normal,
4388,0,normal,
4389,0,normal,
4390,0,normal,
4391,0,normal,
4392,0,normal,
4393,0,normal,
4394,0,normal,
4395,0,normal,
4396,0,normal,
4397,0,normal,
4398,0,normal,
4399,0,normal,
4400,0,normal,
4401,0,normal,
4402,0,normal,
4403,0,normal,
4404,0,normal,
4405,0,normal,
4406,0,normal,
4407,0,normal,
4408,0,normal,
4409,0,normal,
4410,0,normal,
4411,0,normal,
4412,0,normal,
4413,0,normal,
4414,0,normal,
4415,0,normal,
4416,0,normal,
4417,0,normal,
4418,0,normal,
4419,0,normal,
4420,0,normal,
4421,0,normal,
4422,0,normal,
4423,0,normal,
4424,0,normal,
4425,0,normal,
4426,0,normal,
4427,0,normal,
4428,0,normal,
4429,0,normal,
4430,0,normal,
4431,0,normal,
4432,0,normal,
4433,0,normal,
4434,0,normal,
4435,0,normal,
4436,0,normal,
4437,0,normal,
4438,0,normal,
4439,0,normal,
4440,0,normal,
4441,0,normal,
4442,0,normal,
4443,0,normal,
4444,0,normal,
4445,0,normal,
4446,0,normal,
4447,0,normal,
4448,0,normal,
4449,0,normal,
4450,0,normal,
4451,0,normal,
4452,0,normal,
4453,0,normal,
4454,0,normal,
4455,0,normal,
4456,0,normal,
4457,0,normal,
4458,0,normal,
4459,0,normal,
4460,0,normal,
4461,0,normal,
4462,0,normal,
4463,0,normal,
4464,0,normal,
4465,0,normal,
4466,0,normal,
4467,0,normal,
4468,0,normal,
4469,0,normal,
4470,0,normal,
4471,0,normal,
4472,0,normal,
4473,0,normal,
4474,0,normal,
4475,0,normal,
4476,0,normal,
4477,0,normal,
4478,0,normal,
4479,0,normal,
4480,0,normal,
4481,0,normal,
4482,0,normal,
4483,0,normal,
4484,0,normal,
4485,0,normal,
4486,0,normal,
4487,0,normal,
4488,0,normal,
4489,0,normal,
4490,0,normal,
4491,0,normal,
4492,0,normal,
4493,0,normal,
4494,0,normal,
4495,0,normal,
4496,0,normal,
4497,0,normal,
4498,0,normal,
4499,0,normal,
4500,0,normal,
4501,0,normal,
4502,0,normal,
4503,0,normal,
4504,0,normal,
4505,0,normal,
4506,0,normal,
4507,0,normal,
4508,0,normal,
4509,0,normal,
4510,0,normal,
4511,0,normal,
4512,0,normal,
4513,0,normal,
4514,0,normal,
4515,0,normal,
4516,0,normal,
4517,0,normal,
4518,0,normal,
4519,0,normal,
4520,0,normal,
4521,0,normal,
4522,0,normal,
4523,0,normal,
4524,0,normal,
4525,0,normal,
4526,0,normal,
4527,0,normal,
4528,0,normal,
4529,0,normal,
4530,0,normal,
4531,0,normal,
4532,0,normal,
4533,0,normal,
4534,0,normal,
4535,0,normal,
4536,0,normal,
4537,0,normal,
4538,0,normal,
4539,0,normal,
4540,0,normal,
4541,0,normal,
4542,0,normal,
4543,0,normal,
4544,0,normal,
4545,0,normal,
4546,0,normal,
4547,0,normal,
4548,0,normal,
4549,0,normal,
4550,0,normal,
4551,0,normal,
4552,0,normal,
4553,0,normal,
4554,0,normal,
4555,0,normal,
4556,0,normal,
4557,0,normal,
4558,0,normal,
4559,0,normal,
4560,0,normal,
4561,0,normal,
4562,0,normal,
4563,0,normal,
4564,0,normal,
4565,0,normal,
4566,0,normal,
4567,0,normal,
4568,0,normal,
4569,0,normal,
4570,0,normal,
4571,0,normal,
4572,0,normal,
4573,0,normal,
4574,0,normal,
4575,0,normal,
4576,0,normal,
4577,0,normal,
4578,0,normal,
4579,0,normal,
4580,0,normal,
4581,0,normal,
4582,0,normal,
4583,0,normal,
4584,0,normal,
4585,0,normal,
4586,0,normal,
4587,0,normal,
4588,0,normal,
4589,0,normal,
4590,0,normal,
4591,0,normal,
4592,0,normal,
4593,0,normal,
4594,0,normal,
4595,0,normal,
4596,0,normal,
4597,0,normal,
4598,0,normal,
4599,0,normal,
4600,0,normal,
4601,0,normal,
4602,0,normal,
4603,0,normal,
4604,0,normal,
4605,0,normal,
4606,0,normal,
4607,0,normal,
4608,0,normal,
4609,0,normal,
4610,0,normal,
4611,0,normal,
4612,0,normal,
4613,0,normal,
4614,0,normal,
4615,0,normal,
4616,0,normal,
4617,0,normal,
4618,0,normal,
4619,0,normal,
4620,0,normal,
4621,0,normal,
4622,0,normal,
4623,0,normal,
4624,0,normal,
4625,0,normal,
4626,0,normal,
4627,0,normal,
4628,0,normal,
4629,0,normal,
4630,0,normal,
4631,0,normal,
4632,0,normal,
4633,0,normal,
4634,0,normal,
4635,0,normal,
4636,0,normal,
4637,0,normal,
4638,0,normal,
4639,0,normal,
4640,0,normal,
4641,0,normal,
4642,0,normal,
4643,0,normal,
4644,0,normal,
4645,0,normal,
4646,0,normal,
4647,0,normal,
4648,0,normal,
4649,0,normal,
4650,0,normal,
4651,0,normal,
4652,0,normal,
4653,0,normal,
4654,0,normal,
4655,0,normal,
4656,0,normal,
4657,0,normal,
4658,0,normal,
4659,0,normal,
4660,0,normal,
4661,0,normal,
4662,0,normal,
4663,0,normal,
4664,0,normal,
4665,0,normal,
4666,0,normal,
4667,0,normal,
4668,0,normal,
4669,0,normal,
4670,0,normal,
4671,0,normal,
4672,0,normal,
4673,0,normal,
4674,0,normal,
4675,0,normal,
4676,0,normal,
4677,0,normal,
4678,0,normal,
4679,0,normal,
4680,0,normal,
4681,0,normal,
4682,0,normal,
4683,0,normal,
4684,0,normal,
4685,0,normal,
4686,0,normal,
4687,0,normal,
4688,0,normal,
4689,0,normal,
4690,0,normal,
4691,0,normal,
4692,0,normal,
4693,0,normal,
4694,0,normal,
4695,0,normal,
4696,0,normal,
4697,0,normal,
4698,0,normal,
4699,0,normal,
4700,0,normal,
4701,0,normal,
4702,0,normal,
4703,0,normal,
4704,0,normal,
4705,0,normal,
4706,0,normal,
4707,0,normal,
4708,0,normal,
4709,0,normal,
4710,0,normal,
4711,0,normal,
4712,0,normal,
4713,0,normal,
4714,0,normal,
4715,0,normal,
4716,0,normal,
4717,0,normal,
4718,0,normal,
4719,0,normal,
4720,0,normal,
4721,0,normal,
4722,0,normal,
4723,0,normal,
4724,0,normal,
4725,0,normal,
4726,0,normal,
4727,0,normal,
4728,0,normal,
4729,0,normal,
4730,0,normal,
4731,0,normal,
4732,0,normal,
4733,0,normal,
4734,0,normal,
4735,0,normal,
4736,0,normal,
4737,0,normal,
4738,0,normal,
4739,0,normal,
4740,0,normal,
4741,0,normal,
4742,0,normal,
4743,0,normal,
4744,0,normal,
4745,0,normal,
4746,0,normal,
4747,0,normal,
4748,0,normal,
4749,0,normal,
4750,0,normal,
4751,0,normal,
4752,0,normal,
4753,0,normal,
4754,0,normal,
4755,0,normal,
4756,0,normal,
4757,0,normal,
4758,0,normal,
4759,0,normal,
4760,0,normal,
4761,0,normal,
4762,0,normal,
4763,0,normal,
4764,0,normal,
4765,0,normal,
4766,0,normal,
4767,0,normal,
4768,0,normal,
4769,0,normal,
